Step,AgentID,AgentType,consumption
526,23,ModernResidentialBuildingAgent,1650.0
526,24,ModernResidentialBuildingAgent,1650.0
526,25,ModernResidentialBuildingAgent,1650.0
526,26,ModernResidentialBuildingAgent,1650.0
526,27,ModernResidentialBuildingAgent,1650.0
526,28,ModernResidentialBuildingAgent,1650.0
526,29,ModernResidentialBuildingAgent,1650.0
526,30,ResidentialBuildingAgent,3790.0
526,31,ResidentialBuildingAgent,3790.0
526,32,ResidentialBuildingAgent,3790.0
526,33,ResidentialBuildingAgent,3790.0
526,34,ResidentialBuildingAgent,3790.0
526,35,ResidentialBuildingAgent,3790.0
526,36,ResidentialBuildingAgent,3790.0
526,37,ResidentialBuildingAgent,3790.0
526,38,ResidentialBuildingAgent,3790.0
526,39,ResidentialBuildingAgent,3790.0
526,40,ResidentialBuildingAgent,3790.0
526,41,ResidentialBuildingAgent,3790.0
527,1,EnterpriseBuildingAgent,2473.6687934721263
527,2,OfficeBuildingAgent,5525.0
527,3,OfficeBuildingAgent,22100.0
527,4,OfficeBuildingAgent,55250.0
527,5,OfficeBuildingAgent,55250.0
527,6,HospitalBuildingAgent,21464.8401826484
527,7,HospitalBuildingAgent,21464.8401826484
527,8,MallAgent,2810.0498890174963
527,9,MallAgent,2810.0498890174963
527,10,ModernResidentialBuildingAgent,1650.0
527,11,ModernResidentialBuildingAgent,1650.0
527,12,ModernResidentialBuildingAgent,1650.0
527,13,ModernResidentialBuildingAgent,1650.0
527,14,ModernResidentialBuildingAgent,1650.0
527,15,ModernResidentialBuildingAgent,1650.0
527,16,ModernResidentialBuildingAgent,1650.0
527,17,ModernResidentialBuildingAgent,1650.0
527,18,ModernResidentialBuildingAgent,1650.0
527,19,ModernResidentialBuildingAgent,1650.0
527,20,ModernResidentialBuildingAgent,1650.0
527,21,ModernResidentialBuildingAgent,1650.0
527,22,ModernResidentialBuildingAgent,1650.0
527,23,ModernResidentialBuildingAgent,1650.0
527,24,ModernResidentialBuildingAgent,1650.0
527,25,ModernResidentialBuildingAgent,1650.0
527,26,ModernResidentialBuildingAgent,1650.0
527,27,ModernResidentialBuildingAgent,1650.0
527,28,ModernResidentialBuildingAgent,1650.0
527,29,ModernResidentialBuildingAgent,1650.0
527,30,ResidentialBuildingAgent,3790.0
527,31,ResidentialBuildingAgent,3790.0
527,32,ResidentialBuildingAgent,3790.0
527,33,ResidentialBuildingAgent,3790.0
527,34,ResidentialBuildingAgent,3790.0
527,35,ResidentialBuildingAgent,3790.0
527,36,ResidentialBuildingAgent,3790.0
527,37,ResidentialBuildingAgent,3790.0
527,38,ResidentialBuildingAgent,3790.0
527,39,ResidentialBuildingAgent,3790.0
527,40,ResidentialBuildingAgent,3790.0
527,41,ResidentialBuildingAgent,3790.0
528,1,EnterpriseBuildingAgent,47600.583929327004
528,2,OfficeBuildingAgent,5525.0
528,3,OfficeBuildingAgent,22100.0
528,4,OfficeBuildingAgent,55250.0
528,5,OfficeBuildingAgent,55250.0
528,6,HospitalBuildingAgent,21464.8401826484
528,7,HospitalBuildingAgent,21464.8401826484
528,8,MallAgent,278.2239645919376
528,9,MallAgent,278.2239645919376
528,10,ModernResidentialBuildingAgent,1650.0
528,11,ModernResidentialBuildingAgent,1650.0
528,12,ModernResidentialBuildingAgent,1650.0
528,13,ModernResidentialBuildingAgent,1650.0
528,14,ModernResidentialBuildingAgent,1650.0
528,15,ModernResidentialBuildingAgent,1650.0
528,16,ModernResidentialBuildingAgent,1650.0
528,17,ModernResidentialBuildingAgent,1650.0
528,18,ModernResidentialBuildingAgent,1650.0
528,19,ModernResidentialBuildingAgent,1650.0
528,20,ModernResidentialBuildingAgent,1650.0
528,21,ModernResidentialBuildingAgent,1650.0
528,22,ModernResidentialBuildingAgent,1650.0
528,23,ModernResidentialBuildingAgent,1650.0
528,24,ModernResidentialBuildingAgent,1650.0
528,25,ModernResidentialBuildingAgent,1650.0
528,26,ModernResidentialBuildingAgent,1650.0
528,27,ModernResidentialBuildingAgent,1650.0
528,28,ModernResidentialBuildingAgent,1650.0
528,29,ModernResidentialBuildingAgent,1650.0
528,30,ResidentialBuildingAgent,3790.0
528,31,ResidentialBuildingAgent,3790.0
528,32,ResidentialBuildingAgent,3790.0
528,33,ResidentialBuildingAgent,3790.0
528,34,ResidentialBuildingAgent,3790.0
528,35,ResidentialBuildingAgent,3790.0
528,36,ResidentialBuildingAgent,3790.0
528,37,ResidentialBuildingAgent,3790.0
528,38,ResidentialBuildingAgent,3790.0
528,39,ResidentialBuildingAgent,3790.0
528,40,ResidentialBuildingAgent,3790.0
528,41,ResidentialBuildingAgent,3790.0
529,1,EnterpriseBuildingAgent,28807.001813190847
529,2,OfficeBuildingAgent,675.0
529,3,OfficeBuildingAgent,2700.0
529,4,OfficeBuildingAgent,6750.0
529,5,OfficeBuildingAgent,6750.0
529,6,HospitalBuildingAgent,21464.8401826484
529,7,HospitalBuildingAgent,21464.8401826484
529,8,MallAgent,227.39248867154853
529,9,MallAgent,227.39248867154853
529,10,ModernResidentialBuildingAgent,1650.0
529,11,ModernResidentialBuildingAgent,1650.0
529,12,ModernResidentialBuildingAgent,1650.0
529,13,ModernResidentialBuildingAgent,1650.0
529,14,ModernResidentialBuildingAgent,1650.0
529,15,ModernResidentialBuildingAgent,1650.0
529,16,ModernResidentialBuildingAgent,1650.0
529,17,ModernResidentialBuildingAgent,1650.0
529,18,ModernResidentialBuildingAgent,1650.0
529,19,ModernResidentialBuildingAgent,1650.0
529,20,ModernResidentialBuildingAgent,1650.0
529,21,ModernResidentialBuildingAgent,1650.0
529,22,ModernResidentialBuildingAgent,1650.0
529,23,ModernResidentialBuildingAgent,1650.0
529,24,ModernResidentialBuildingAgent,1650.0
529,25,ModernResidentialBuildingAgent,1650.0
529,26,ModernResidentialBuildingAgent,1650.0
529,27,ModernResidentialBuildingAgent,1650.0
529,28,ModernResidentialBuildingAgent,1650.0
529,29,ModernResidentialBuildingAgent,1650.0
529,30,ResidentialBuildingAgent,3790.0
529,31,ResidentialBuildingAgent,3790.0
529,32,ResidentialBuildingAgent,3790.0
529,33,ResidentialBuildingAgent,3790.0
529,34,ResidentialBuildingAgent,3790.0
529,35,ResidentialBuildingAgent,3790.0
529,36,ResidentialBuildingAgent,3790.0
529,37,ResidentialBuildingAgent,3790.0
529,38,ResidentialBuildingAgent,3790.0
529,39,ResidentialBuildingAgent,3790.0
529,40,ResidentialBuildingAgent,3790.0
529,41,ResidentialBuildingAgent,3790.0
530,1,EnterpriseBuildingAgent,29474.071032935626
530,2,OfficeBuildingAgent,675.0
530,3,OfficeBuildingAgent,2700.0
530,4,OfficeBuildingAgent,6750.0
530,5,OfficeBuildingAgent,6750.0
530,6,HospitalBuildingAgent,21464.8401826484
530,7,HospitalBuildingAgent,21464.8401826484
530,8,MallAgent,186.09609756852618
530,9,MallAgent,186.09609756852618
530,10,ModernResidentialBuildingAgent,1650.0
530,11,ModernResidentialBuildingAgent,1650.0
530,12,ModernResidentialBuildingAgent,1650.0
530,13,ModernResidentialBuildingAgent,1650.0
530,14,ModernResidentialBuildingAgent,1650.0
530,15,ModernResidentialBuildingAgent,1650.0
530,16,ModernResidentialBuildingAgent,1650.0
530,17,ModernResidentialBuildingAgent,1650.0
530,18,ModernResidentialBuildingAgent,1650.0
530,19,ModernResidentialBuildingAgent,1650.0
530,20,ModernResidentialBuildingAgent,1650.0
530,21,ModernResidentialBuildingAgent,1650.0
530,22,ModernResidentialBuildingAgent,1650.0
530,23,ModernResidentialBuildingAgent,1650.0
530,24,ModernResidentialBuildingAgent,1650.0
530,25,ModernResidentialBuildingAgent,1650.0
530,26,ModernResidentialBuildingAgent,1650.0
530,27,ModernResidentialBuildingAgent,1650.0
530,28,ModernResidentialBuildingAgent,1650.0
530,29,ModernResidentialBuildingAgent,1650.0
530,30,ResidentialBuildingAgent,3790.0
530,31,ResidentialBuildingAgent,3790.0
530,32,ResidentialBuildingAgent,3790.0
530,33,ResidentialBuildingAgent,3790.0
530,34,ResidentialBuildingAgent,3790.0
530,35,ResidentialBuildingAgent,3790.0
530,36,ResidentialBuildingAgent,3790.0
530,37,ResidentialBuildingAgent,3790.0
530,38,ResidentialBuildingAgent,3790.0
530,39,ResidentialBuildingAgent,3790.0
530,40,ResidentialBuildingAgent,3790.0
530,41,ResidentialBuildingAgent,3790.0
531,1,EnterpriseBuildingAgent,24523.953996178916
531,2,OfficeBuildingAgent,675.0
531,3,OfficeBuildingAgent,2700.0
531,4,OfficeBuildingAgent,6750.0
531,5,OfficeBuildingAgent,6750.0
531,6,HospitalBuildingAgent,21464.8401826484
531,7,HospitalBuildingAgent,21464.8401826484
531,8,MallAgent,175.96429787912405
531,9,MallAgent,175.96429787912405
531,10,ModernResidentialBuildingAgent,1650.0
531,11,ModernResidentialBuildingAgent,1650.0
531,12,ModernResidentialBuildingAgent,1650.0
531,13,ModernResidentialBuildingAgent,1650.0
531,14,ModernResidentialBuildingAgent,1650.0
531,15,ModernResidentialBuildingAgent,1650.0
531,16,ModernResidentialBuildingAgent,1650.0
531,17,ModernResidentialBuildingAgent,1650.0
531,18,ModernResidentialBuildingAgent,1650.0
531,19,ModernResidentialBuildingAgent,1650.0
531,20,ModernResidentialBuildingAgent,1650.0
531,21,ModernResidentialBuildingAgent,1650.0
531,22,ModernResidentialBuildingAgent,1650.0
531,23,ModernResidentialBuildingAgent,1650.0
531,24,ModernResidentialBuildingAgent,1650.0
531,25,ModernResidentialBuildingAgent,1650.0
531,26,ModernResidentialBuildingAgent,1650.0
531,27,ModernResidentialBuildingAgent,1650.0
531,28,ModernResidentialBuildingAgent,1650.0
531,29,ModernResidentialBuildingAgent,1650.0
531,30,ResidentialBuildingAgent,3790.0
531,31,ResidentialBuildingAgent,3790.0
531,32,ResidentialBuildingAgent,3790.0
531,33,ResidentialBuildingAgent,3790.0
531,34,ResidentialBuildingAgent,3790.0
531,35,ResidentialBuildingAgent,3790.0
531,36,ResidentialBuildingAgent,3790.0
531,37,ResidentialBuildingAgent,3790.0
531,38,ResidentialBuildingAgent,3790.0
531,39,ResidentialBuildingAgent,3790.0
531,40,ResidentialBuildingAgent,3790.0
531,41,ResidentialBuildingAgent,3790.0
532,1,EnterpriseBuildingAgent,30058.873533985723
532,2,OfficeBuildingAgent,675.0
532,3,OfficeBuildingAgent,2700.0
532,4,OfficeBuildingAgent,6750.0
532,5,OfficeBuildingAgent,6750.0
532,6,HospitalBuildingAgent,21464.8401826484
532,7,HospitalBuildingAgent,21464.8401826484
532,8,MallAgent,175.96429787912405
532,9,MallAgent,175.96429787912405
532,10,ModernResidentialBuildingAgent,1650.0
532,11,ModernResidentialBuildingAgent,1650.0
532,12,ModernResidentialBuildingAgent,1650.0
532,13,ModernResidentialBuildingAgent,1650.0
532,14,ModernResidentialBuildingAgent,1650.0
532,15,ModernResidentialBuildingAgent,1650.0
532,16,ModernResidentialBuildingAgent,1650.0
532,17,ModernResidentialBuildingAgent,1650.0
532,18,ModernResidentialBuildingAgent,1650.0
532,19,ModernResidentialBuildingAgent,1650.0
532,20,ModernResidentialBuildingAgent,1650.0
532,21,ModernResidentialBuildingAgent,1650.0
532,22,ModernResidentialBuildingAgent,1650.0
532,23,ModernResidentialBuildingAgent,1650.0
532,24,ModernResidentialBuildingAgent,1650.0
532,25,ModernResidentialBuildingAgent,1650.0
532,26,ModernResidentialBuildingAgent,1650.0
532,27,ModernResidentialBuildingAgent,1650.0
532,28,ModernResidentialBuildingAgent,1650.0
532,29,ModernResidentialBuildingAgent,1650.0
532,30,ResidentialBuildingAgent,3790.0
532,31,ResidentialBuildingAgent,3790.0
532,32,ResidentialBuildingAgent,3790.0
532,33,ResidentialBuildingAgent,3790.0
532,34,ResidentialBuildingAgent,3790.0
532,35,ResidentialBuildingAgent,3790.0
532,36,ResidentialBuildingAgent,3790.0
532,37,ResidentialBuildingAgent,3790.0
532,38,ResidentialBuildingAgent,3790.0
532,39,ResidentialBuildingAgent,3790.0
532,40,ResidentialBuildingAgent,3790.0
532,41,ResidentialBuildingAgent,3790.0
533,1,EnterpriseBuildingAgent,30802.327795980935
533,2,OfficeBuildingAgent,675.0
533,3,OfficeBuildingAgent,2700.0
533,4,OfficeBuildingAgent,6750.0
533,5,OfficeBuildingAgent,6750.0
533,6,HospitalBuildingAgent,21464.8401826484
533,7,HospitalBuildingAgent,21464.8401826484
533,8,MallAgent,201.8171524349168
533,9,MallAgent,201.8171524349168
533,10,ModernResidentialBuildingAgent,1650.0
533,11,ModernResidentialBuildingAgent,1650.0
533,12,ModernResidentialBuildingAgent,1650.0
533,13,ModernResidentialBuildingAgent,1650.0
533,14,ModernResidentialBuildingAgent,1650.0
533,15,ModernResidentialBuildingAgent,1650.0
533,16,ModernResidentialBuildingAgent,1650.0
533,17,ModernResidentialBuildingAgent,1650.0
533,18,ModernResidentialBuildingAgent,1650.0
533,19,ModernResidentialBuildingAgent,1650.0
533,20,ModernResidentialBuildingAgent,1650.0
533,21,ModernResidentialBuildingAgent,1650.0
533,22,ModernResidentialBuildingAgent,1650.0
533,23,ModernResidentialBuildingAgent,1650.0
533,24,ModernResidentialBuildingAgent,1650.0
533,25,ModernResidentialBuildingAgent,1650.0
533,26,ModernResidentialBuildingAgent,1650.0
533,27,ModernResidentialBuildingAgent,1650.0
533,28,ModernResidentialBuildingAgent,1650.0
533,29,ModernResidentialBuildingAgent,1650.0
533,30,ResidentialBuildingAgent,3790.0
533,31,ResidentialBuildingAgent,3790.0
533,32,ResidentialBuildingAgent,3790.0
533,33,ResidentialBuildingAgent,3790.0
533,34,ResidentialBuildingAgent,3790.0
533,35,ResidentialBuildingAgent,3790.0
533,36,ResidentialBuildingAgent,3790.0
533,37,ResidentialBuildingAgent,3790.0
533,38,ResidentialBuildingAgent,3790.0
533,39,ResidentialBuildingAgent,3790.0
533,40,ResidentialBuildingAgent,3790.0
533,41,ResidentialBuildingAgent,3790.0
534,1,EnterpriseBuildingAgent,28275.105433114673
534,2,OfficeBuildingAgent,675.0
534,3,OfficeBuildingAgent,2700.0
534,4,OfficeBuildingAgent,6750.0
534,5,OfficeBuildingAgent,6750.0
534,6,HospitalBuildingAgent,21464.8401826484
534,7,HospitalBuildingAgent,21464.8401826484
534,8,MallAgent,201.8171524349168
534,9,MallAgent,201.8171524349168
534,10,ModernResidentialBuildingAgent,1650.0
534,11,ModernResidentialBuildingAgent,1650.0
534,12,ModernResidentialBuildingAgent,1650.0
534,13,ModernResidentialBuildingAgent,1650.0
534,14,ModernResidentialBuildingAgent,1650.0
534,15,ModernResidentialBuildingAgent,1650.0
534,16,ModernResidentialBuildingAgent,1650.0
534,17,ModernResidentialBuildingAgent,1650.0
534,18,ModernResidentialBuildingAgent,1650.0
534,19,ModernResidentialBuildingAgent,1650.0
534,20,ModernResidentialBuildingAgent,1650.0
534,21,ModernResidentialBuildingAgent,1650.0
534,22,ModernResidentialBuildingAgent,1650.0
534,23,ModernResidentialBuildingAgent,1650.0
534,24,ModernResidentialBuildingAgent,1650.0
534,25,ModernResidentialBuildingAgent,1650.0
534,26,ModernResidentialBuildingAgent,1650.0
534,27,ModernResidentialBuildingAgent,1650.0
534,28,ModernResidentialBuildingAgent,1650.0
534,29,ModernResidentialBuildingAgent,1650.0
534,30,ResidentialBuildingAgent,3790.0
534,31,ResidentialBuildingAgent,3790.0
534,32,ResidentialBuildingAgent,3790.0
534,33,ResidentialBuildingAgent,3790.0
534,34,ResidentialBuildingAgent,3790.0
534,35,ResidentialBuildingAgent,3790.0
534,36,ResidentialBuildingAgent,3790.0
534,37,ResidentialBuildingAgent,3790.0
534,38,ResidentialBuildingAgent,3790.0
534,39,ResidentialBuildingAgent,3790.0
534,40,ResidentialBuildingAgent,3790.0
534,41,ResidentialBuildingAgent,3790.0
535,1,EnterpriseBuildingAgent,24102.965636249897
535,2,OfficeBuildingAgent,675.0
535,3,OfficeBuildingAgent,2700.0
535,4,OfficeBuildingAgent,6750.0
535,5,OfficeBuildingAgent,6750.0
535,6,HospitalBuildingAgent,21464.8401826484
535,7,HospitalBuildingAgent,21464.8401826484
535,8,MallAgent,201.8171524349168
535,9,MallAgent,201.8171524349168
535,10,ModernResidentialBuildingAgent,1650.0
535,11,ModernResidentialBuildingAgent,1650.0
535,12,ModernResidentialBuildingAgent,1650.0
535,13,ModernResidentialBuildingAgent,1650.0
535,14,ModernResidentialBuildingAgent,1650.0
535,15,ModernResidentialBuildingAgent,1650.0
535,16,ModernResidentialBuildingAgent,1650.0
535,17,ModernResidentialBuildingAgent,1650.0
535,18,ModernResidentialBuildingAgent,1650.0
535,19,ModernResidentialBuildingAgent,1650.0
535,20,ModernResidentialBuildingAgent,1650.0
535,21,ModernResidentialBuildingAgent,1650.0
535,22,ModernResidentialBuildingAgent,1650.0
535,23,ModernResidentialBuildingAgent,1650.0
535,24,ModernResidentialBuildingAgent,1650.0
535,25,ModernResidentialBuildingAgent,1650.0
535,26,ModernResidentialBuildingAgent,1650.0
535,27,ModernResidentialBuildingAgent,1650.0
535,28,ModernResidentialBuildingAgent,1650.0
535,29,ModernResidentialBuildingAgent,1650.0
535,30,ResidentialBuildingAgent,3790.0
535,31,ResidentialBuildingAgent,3790.0
535,32,ResidentialBuildingAgent,3790.0
535,33,ResidentialBuildingAgent,3790.0
535,34,ResidentialBuildingAgent,3790.0
535,35,ResidentialBuildingAgent,3790.0
535,36,ResidentialBuildingAgent,3790.0
535,37,ResidentialBuildingAgent,3790.0
535,38,ResidentialBuildingAgent,3790.0
535,39,ResidentialBuildingAgent,3790.0
535,40,ResidentialBuildingAgent,3790.0
535,41,ResidentialBuildingAgent,3790.0
536,1,EnterpriseBuildingAgent,28275.105433114673
536,2,OfficeBuildingAgent,675.0
536,3,OfficeBuildingAgent,2700.0
536,4,OfficeBuildingAgent,6750.0
536,5,OfficeBuildingAgent,6750.0
536,6,HospitalBuildingAgent,21464.8401826484
536,7,HospitalBuildingAgent,21464.8401826484
536,8,MallAgent,201.8171524349168
536,9,MallAgent,201.8171524349168
536,10,ModernResidentialBuildingAgent,1650.0
536,11,ModernResidentialBuildingAgent,1650.0
536,12,ModernResidentialBuildingAgent,1650.0
536,13,ModernResidentialBuildingAgent,1650.0
536,14,ModernResidentialBuildingAgent,1650.0
536,15,ModernResidentialBuildingAgent,1650.0
536,16,ModernResidentialBuildingAgent,1650.0
536,17,ModernResidentialBuildingAgent,1650.0
536,18,ModernResidentialBuildingAgent,1650.0
536,19,ModernResidentialBuildingAgent,1650.0
536,20,ModernResidentialBuildingAgent,1650.0
536,21,ModernResidentialBuildingAgent,1650.0
536,22,ModernResidentialBuildingAgent,1650.0
536,23,ModernResidentialBuildingAgent,1650.0
536,24,ModernResidentialBuildingAgent,1650.0
536,25,ModernResidentialBuildingAgent,1650.0
536,26,ModernResidentialBuildingAgent,1650.0
536,27,ModernResidentialBuildingAgent,1650.0
536,28,ModernResidentialBuildingAgent,1650.0
536,29,ModernResidentialBuildingAgent,1650.0
536,30,ResidentialBuildingAgent,3790.0
536,31,ResidentialBuildingAgent,3790.0
536,32,ResidentialBuildingAgent,3790.0
536,33,ResidentialBuildingAgent,3790.0
536,34,ResidentialBuildingAgent,3790.0
536,35,ResidentialBuildingAgent,3790.0
536,36,ResidentialBuildingAgent,3790.0
536,37,ResidentialBuildingAgent,3790.0
536,38,ResidentialBuildingAgent,3790.0
536,39,ResidentialBuildingAgent,3790.0
536,40,ResidentialBuildingAgent,3790.0
536,41,ResidentialBuildingAgent,3790.0
537,1,EnterpriseBuildingAgent,25195.082851099447
537,2,OfficeBuildingAgent,5525.0
537,3,OfficeBuildingAgent,22100.0
537,4,OfficeBuildingAgent,55250.0
537,5,OfficeBuildingAgent,55250.0
537,6,HospitalBuildingAgent,21464.8401826484
537,7,HospitalBuildingAgent,21464.8401826484
537,8,MallAgent,204.6424684681172
537,9,MallAgent,204.6424684681172
537,10,ModernResidentialBuildingAgent,1650.0
537,11,ModernResidentialBuildingAgent,1650.0
537,12,ModernResidentialBuildingAgent,1650.0
537,13,ModernResidentialBuildingAgent,1650.0
537,14,ModernResidentialBuildingAgent,1650.0
537,15,ModernResidentialBuildingAgent,1650.0
537,16,ModernResidentialBuildingAgent,1650.0
537,17,ModernResidentialBuildingAgent,1650.0
537,18,ModernResidentialBuildingAgent,1650.0
537,19,ModernResidentialBuildingAgent,1650.0
537,20,ModernResidentialBuildingAgent,1650.0
537,21,ModernResidentialBuildingAgent,1650.0
537,22,ModernResidentialBuildingAgent,1650.0
537,23,ModernResidentialBuildingAgent,1650.0
537,24,ModernResidentialBuildingAgent,1650.0
537,25,ModernResidentialBuildingAgent,1650.0
537,26,ModernResidentialBuildingAgent,1650.0
537,27,ModernResidentialBuildingAgent,1650.0
537,28,ModernResidentialBuildingAgent,1650.0
537,29,ModernResidentialBuildingAgent,1650.0
537,30,ResidentialBuildingAgent,3790.0
537,31,ResidentialBuildingAgent,3790.0
537,32,ResidentialBuildingAgent,3790.0
537,33,ResidentialBuildingAgent,3790.0
537,34,ResidentialBuildingAgent,3790.0
537,35,ResidentialBuildingAgent,3790.0
537,36,ResidentialBuildingAgent,3790.0
537,37,ResidentialBuildingAgent,3790.0
537,38,ResidentialBuildingAgent,3790.0
537,39,ResidentialBuildingAgent,3790.0
537,40,ResidentialBuildingAgent,3790.0
537,41,ResidentialBuildingAgent,3790.0
538,1,EnterpriseBuildingAgent,58987.21912118149
538,2,OfficeBuildingAgent,5525.0
538,3,OfficeBuildingAgent,22100.0
538,4,OfficeBuildingAgent,55250.0
538,5,OfficeBuildingAgent,55250.0
538,6,HospitalBuildingAgent,21464.8401826484
538,7,HospitalBuildingAgent,21464.8401826484
538,8,MallAgent,204.6424684681172
538,9,MallAgent,204.6424684681172
538,10,ModernResidentialBuildingAgent,1650.0
538,11,ModernResidentialBuildingAgent,1650.0
538,12,ModernResidentialBuildingAgent,1650.0
538,13,ModernResidentialBuildingAgent,1650.0
538,14,ModernResidentialBuildingAgent,1650.0
538,15,ModernResidentialBuildingAgent,1650.0
538,16,ModernResidentialBuildingAgent,1650.0
538,17,ModernResidentialBuildingAgent,1650.0
538,18,ModernResidentialBuildingAgent,1650.0
538,19,ModernResidentialBuildingAgent,1650.0
538,20,ModernResidentialBuildingAgent,1650.0
538,21,ModernResidentialBuildingAgent,1650.0
538,22,ModernResidentialBuildingAgent,1650.0
538,23,ModernResidentialBuildingAgent,1650.0
538,24,ModernResidentialBuildingAgent,1650.0
538,25,ModernResidentialBuildingAgent,1650.0
538,26,ModernResidentialBuildingAgent,1650.0
538,27,ModernResidentialBuildingAgent,1650.0
538,28,ModernResidentialBuildingAgent,1650.0
538,29,ModernResidentialBuildingAgent,1650.0
538,30,ResidentialBuildingAgent,3790.0
538,31,ResidentialBuildingAgent,3790.0
538,32,ResidentialBuildingAgent,3790.0
538,33,ResidentialBuildingAgent,3790.0
538,34,ResidentialBuildingAgent,3790.0
538,35,ResidentialBuildingAgent,3790.0
538,36,ResidentialBuildingAgent,3790.0
538,37,ResidentialBuildingAgent,3790.0
538,38,ResidentialBuildingAgent,3790.0
538,39,ResidentialBuildingAgent,3790.0
538,40,ResidentialBuildingAgent,3790.0
538,41,ResidentialBuildingAgent,3790.0
539,1,EnterpriseBuildingAgent,32814.25373803859
539,2,OfficeBuildingAgent,5525.0
539,3,OfficeBuildingAgent,22100.0
539,4,OfficeBuildingAgent,55250.0
539,5,OfficeBuildingAgent,55250.0
539,6,HospitalBuildingAgent,21464.8401826484
539,7,HospitalBuildingAgent,21464.8401826484
539,8,MallAgent,203.42165899977576
539,9,MallAgent,203.42165899977576
539,10,ModernResidentialBuildingAgent,1650.0
539,11,ModernResidentialBuildingAgent,1650.0
539,12,ModernResidentialBuildingAgent,1650.0
539,13,ModernResidentialBuildingAgent,1650.0
539,14,ModernResidentialBuildingAgent,1650.0
539,15,ModernResidentialBuildingAgent,1650.0
539,16,ModernResidentialBuildingAgent,1650.0
539,17,ModernResidentialBuildingAgent,1650.0
539,18,ModernResidentialBuildingAgent,1650.0
539,19,ModernResidentialBuildingAgent,1650.0
539,20,ModernResidentialBuildingAgent,1650.0
539,21,ModernResidentialBuildingAgent,1650.0
539,22,ModernResidentialBuildingAgent,1650.0
539,23,ModernResidentialBuildingAgent,1650.0
539,24,ModernResidentialBuildingAgent,1650.0
539,25,ModernResidentialBuildingAgent,1650.0
539,26,ModernResidentialBuildingAgent,1650.0
539,27,ModernResidentialBuildingAgent,1650.0
539,28,ModernResidentialBuildingAgent,1650.0
539,29,ModernResidentialBuildingAgent,1650.0
539,30,ResidentialBuildingAgent,3790.0
539,31,ResidentialBuildingAgent,3790.0
539,32,ResidentialBuildingAgent,3790.0
539,33,ResidentialBuildingAgent,3790.0
539,34,ResidentialBuildingAgent,3790.0
539,35,ResidentialBuildingAgent,3790.0
539,36,ResidentialBuildingAgent,3790.0
539,37,ResidentialBuildingAgent,3790.0
539,38,ResidentialBuildingAgent,3790.0
539,39,ResidentialBuildingAgent,3790.0
539,40,ResidentialBuildingAgent,3790.0
539,41,ResidentialBuildingAgent,3790.0
540,1,EnterpriseBuildingAgent,40073.37711700032
540,2,OfficeBuildingAgent,5525.0
540,3,OfficeBuildingAgent,22100.0
540,4,OfficeBuildingAgent,55250.0
540,5,OfficeBuildingAgent,55250.0
540,6,HospitalBuildingAgent,21464.8401826484
540,7,HospitalBuildingAgent,21464.8401826484
540,8,MallAgent,2321.685144249563
540,9,MallAgent,2321.685144249563
540,10,ModernResidentialBuildingAgent,1650.0
540,11,ModernResidentialBuildingAgent,1650.0
540,12,ModernResidentialBuildingAgent,1650.0
540,13,ModernResidentialBuildingAgent,1650.0
540,14,ModernResidentialBuildingAgent,1650.0
540,15,ModernResidentialBuildingAgent,1650.0
540,16,ModernResidentialBuildingAgent,1650.0
540,17,ModernResidentialBuildingAgent,1650.0
540,18,ModernResidentialBuildingAgent,1650.0
540,19,ModernResidentialBuildingAgent,1650.0
540,20,ModernResidentialBuildingAgent,1650.0
540,21,ModernResidentialBuildingAgent,1650.0
540,22,ModernResidentialBuildingAgent,1650.0
540,23,ModernResidentialBuildingAgent,1650.0
540,24,ModernResidentialBuildingAgent,1650.0
540,25,ModernResidentialBuildingAgent,1650.0
540,26,ModernResidentialBuildingAgent,1650.0
540,27,ModernResidentialBuildingAgent,1650.0
540,28,ModernResidentialBuildingAgent,1650.0
540,29,ModernResidentialBuildingAgent,1650.0
540,30,ResidentialBuildingAgent,3790.0
540,31,ResidentialBuildingAgent,3790.0
540,32,ResidentialBuildingAgent,3790.0
540,33,ResidentialBuildingAgent,3790.0
540,34,ResidentialBuildingAgent,3790.0
540,35,ResidentialBuildingAgent,3790.0
540,36,ResidentialBuildingAgent,3790.0
540,37,ResidentialBuildingAgent,3790.0
540,38,ResidentialBuildingAgent,3790.0
540,39,ResidentialBuildingAgent,3790.0
540,40,ResidentialBuildingAgent,3790.0
540,41,ResidentialBuildingAgent,3790.0
541,1,EnterpriseBuildingAgent,54788.10167882293
541,2,OfficeBuildingAgent,5525.0
541,3,OfficeBuildingAgent,22100.0
541,4,OfficeBuildingAgent,55250.0
541,5,OfficeBuildingAgent,55250.0
541,6,HospitalBuildingAgent,21464.8401826484
541,7,HospitalBuildingAgent,21464.8401826484
541,8,MallAgent,3797.5045420981523
541,9,MallAgent,3797.5045420981523
541,10,ModernResidentialBuildingAgent,1650.0
541,11,ModernResidentialBuildingAgent,1650.0
541,12,ModernResidentialBuildingAgent,1650.0
541,13,ModernResidentialBuildingAgent,1650.0
541,14,ModernResidentialBuildingAgent,1650.0
541,15,ModernResidentialBuildingAgent,1650.0
541,16,ModernResidentialBuildingAgent,1650.0
541,17,ModernResidentialBuildingAgent,1650.0
541,18,ModernResidentialBuildingAgent,1650.0
